Name,Muscle,Equipment,Type,Video,Image 1,Image 2,Rating
Suspended Triceps Press,triceps,other,strength,https://videos.bodybuilding.com/video/mp4/118000/119131m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/3931/Male/m/3931_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/3931/Male/m/3931_2.jpg,NA
Body Triceps Press Using Flat Bench,triceps,other,strength,https://videos.bodybuilding.com/video/mp4/122000/122791m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/4901/Male/m/4901_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/4901/Male/m/4901_2.jpg,NA
Russian Bar Dip,triceps,other,strength,https://videos.bodybuilding.com/video/mp4/122000/122801m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/4911/Male/m/4911_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/4911/Male/m/4911_2.jpg,NA
Dip Machine,triceps,machine,strength,https://videos.bodybuilding.com/video/mp4/32000/32191m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/146/Male/m/146_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/146/Male/m/146_2.jpg,8.8
Smith Machine Close-Grip Bench Press,triceps,machine,strength,https://videos.bodybuilding.com/video/mp4/30000/30841m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/160/Male/m/160_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/160/Male/m/160_2.jpg,8
Macine Triceps Extension,triceps,machine,strength,https://videos.bodybuilding.com/video/mp4/94000/94682m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/901/Male/m/901_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/901/Male/m/901_2.jpg,7.4
Hyperextensions With No Hyperextension Bench,lowerback,body only,strength,https://videos.bodybuilding.com/video/mp4/28000/29421m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/24/Male/m/24_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/24/Male/m/24_2.jpg,8.8
Superman,lowerback,body only,stretching,https://videos.bodybuilding.com/video/mp4/32000/32951m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/228/Male/m/228_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/228/Male/m/228_2.jpg,8.3
Partner Supermans With Alternating High-Five,lowerback,body only,strength,https://videos.bodybuilding.com/video/mp4/118000/118821m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/3501/Male/m/3501_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/3501/Male/m/3501_2.jpg,NA
Seated Back Extension,lowerback,machine,strength,https://videos.bodybuilding.com/video/mp4/116000/117961m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/3401/Male/m/3401_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/3401/Male/m/3401_2.jpg,8.2
Dancer's Strength,lowerback,none,stretching,https://videos.bodybuilding.com/video/mp4/58000/59772m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/427/Male/m/427_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/427/Male/m/427_2.jpg,5.4
Child's Pose,lowerback,none,stretching,https://videos.bodybuilding.com/video/mp4/58000/59742m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/426/Male/m/426_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/426/Male/m/426_2.jpg,5.3
Pelvic Tilt Into Bridge,lowerback,none,stretching,https://videos.bodybuilding.com/video/mp4/60000/60302m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/433/Male/m/433_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/433/Male/m/433_2.jpg,5.1
Cat Stretch,lowerback,none,stretching,https://videos.bodybuilding.com/video/mp4/58000/59672m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/392/Male/m/392_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/392/Male/m/392_2.jpg,4.9
Hug Knees To Chest,lowerback,none,stretching,https://videos.bodybuilding.com/video/mp4/58000/59962m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/398/Male/m/398_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/398/Male/m/398_2.jpg,4.4
Crossover Reverse Lunge,lowerback,none,stretching,https://videos.bodybuilding.com/video/mp4/58000/59762m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/585/Male/m/585_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/585/Male/m/585_2.jpg,3.9
Standing Pelvic Tilt,lowerback,none,stretching,https://videos.bodybuilding.com/video/mp4/60000/60792m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/412/Male/m/412_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/412/Male/m/412_2.jpg,3.1
Atlas Stones,lowerback,other,strongman,https://videos.bodybuilding.com/video/mp4/76000/76452m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/659/Male/m/659_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/659/Male/m/659_2.jpg,9.5
Axle Deadlift,lowerback,other,strongman,https://videos.bodybuilding.com/video/mp4/76000/77032m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/750/Male/m/750_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/750/Male/m/750_2.jpg,9.1
Hyperextensions(Back Extensions),lowerback,other,strength,https://videos.bodybuilding.com/video/mp4/32000/32371m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/47/Male/m/47_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/47/Male/m/47_2.jpg,9.1
Atlas Stone Trainer,lowerback,other,strongman,https://videos.bodybuilding.com/video/mp4/78000/78822m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/727/Male/m/727_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/727/Male/m/727_2.jpg,6.4
Keg Load,lowerback,other,strongman,https://videos.bodybuilding.com/video/mp4/78000/78082m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/696/Male/m/696_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/696/Male/m/696_2.jpg,NA
Partner Flat-Bench Back Extension,lowerback,other,strength,https://videos.bodybuilding.com/video/mp4/118000/118651m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/3631/Male/m/3631_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/3631/Male/m/3631_2.jpg,NA
Partner Flat-Bench Back Extension With Hold,lowerback,other,strength,https://videos.bodybuilding.com/video/mp4/118000/118641m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/3641/Male/m/3641_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/3641/Male/m/3641_2.jpg,NA
Weighted Ball Hyperextension,lowerback,exercise ball,strength,https://videos.bodybuilding.com/video/mp4/32000/32791m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/332/Male/m/332_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/332/Male/m/332_2.jpg,8.3
Hug A Ball,lowerback,exercise ball,stretching,https://videos.bodybuilding.com/video/mp4/58000/59952m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/424/Male/m/424_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/424/Male/m/424_2.jpg,5.4
Pyramid,lowerback,exercise ball,stretching,https://videos.bodybuilding.com/video/mp4/60000/60362m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/434/Male/m/434_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/434/Male/m/434_2.jpg,1
Isometric Neck Exercise - Sides,neck,body only,strength,https://videos.bodybuilding.com/video/mp4/28000/29491m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/28/Male/m/28_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/28/Male/m/28_2.jpg,7.4
Isometric Neck Exercise - Front And Back,neck,body only,strength,https://videos.bodybuilding.com/video/mp4/28000/29481m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/27/Male/m/27_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/27/Male/m/27_2.jpg,6.4
Neck Bridge Prone,neck,body only,strength,https://videos.bodybuilding.com/video/mp4/118000/119551m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/3451/Male/m/3451_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/3451/Male/m/3451_2.jpg,5.7
Side Neck Stretch,neck,none,stretching,https://videos.bodybuilding.com/video/mp4/60000/60562m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/447/Male/m/447_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/447/Male/m/447_2.jpg,4.8
Chin To Chest Stretch,neck,none,stretching,https://videos.bodybuilding.com/video/mp4/58000/59752m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/467/Male/m/467_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/467/Male/m/467_2.jpg,3.8
Lying Face Down Plate Neck Resistance,neck,other,strength,https://videos.bodybuilding.com/video/mp4/28000/29621m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/25/Male/m/25_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/25/Male/m/25_2.jpg,9.3
Lying Face Up Plate Neck Resistance,neck,other,strength,https://videos.bodybuilding.com/video/mp4/28000/29631m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/26/Male/m/26_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/26/Male/m/26_2.jpg,8.4
Seated Head Harness Neck Resistance,neck,other,strength,https://videos.bodybuilding.com/video/mp4/30000/30511m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/29/Male/m/29_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/29/Male/m/29_2.jpg,7.6
Neck-SMR,neck,other,stretching,https://videos.bodybuilding.com/video/mp4/60000/60672m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/628/Male/m/628_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/628/Male/m/628_2.jpg,2.8
Rhomboids-SMR,middleback,foamroll,stretching,https://videos.bodybuilding.com/video/mp4/60000/61042m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/616/Male/m/616_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/616/Male/m/616_2.jpg,5.7
Partner Facing Side Plank With Band Row,middleback,bands,strength,https://videos.bodybuilding.com/video/mp4/118000/118741m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/3541/Male/m/3541_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/3541/Male/m/3541_2.jpg,NA
Partner Facing Feet-Elevated Side Plank With Band Row,middleback,bands,strength,https://videos.bodybuilding.com/video/mp4/118000/118731m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/3551/Male/m/3551_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/3551/Male/m/3551_2.jpg,NA
Partner Facing Plank With Band Row,middleback,bands,strength,https://videos.bodybuilding.com/video/mp4/118000/118801m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/3531/Male/m/3531_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/3531/Male/m/3531_2.jpg,NA
Smith Machine Bent Over Row,middleback,machine,strength,https://videos.bodybuilding.com/video/mp4/30000/30831m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/138/Male/m/138_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/138/Male/m/138_2.jpg,8.1
Lying T-Bar Row,middleback,machine,strength,https://videos.bodybuilding.com/video/mp4/28000/29701m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/137/Male/m/137_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/137/Male/m/137_2.jpg,7.9
Leverage High Row,middleback,machine,strength,https://videos.bodybuilding.com/video/mp4/90000/90832m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/892/Male/m/892_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/892/Male/m/892_2.jpg,7.9
T-Bar Row with Handle,middleback,barbell,strength,https://videos.bodybuilding.com/video/mp4/104000/105162m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/1931/Male/m/1931_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/1931/Male/m/1931_2.jpg,9.5
Reverse Grip Bent-Over Rows,middleback,barbell,strength,https://videos.bodybuilding.com/video/mp4/30000/30291m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/128/Male/m/128_2.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/128/Male/m/128_2.jpg,9.2
One-Arm Long Bar Row,middleback,barbell,strength,https://videos.bodybuilding.com/video/mp4/104000/105172m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/1941/Male/m/1941_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/1941/Male/m/1941_2.jpg,9
Bent Over One-Arm Long Bar Row,middleback,barbell,strength,https://videos.bodybuilding.com/video/mp4/28000/28611m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/19/Male/m/19_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/19/Male/m/19_2.jpg,8.9
T-Bar Row,middleback,barbell,strength,https://videos.bodybuilding.com/video/mp4/116000/117901m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/3381/Male/m/3381_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/3381/Male/m/3381_2.jpg,8.9
Bent Over Two-Arm Long Bar Row,middleback,barbell,strength,https://videos.bodybuilding.com/video/mp4/28000/28621m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/18/Male/m/18_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/18/Male/m/18_2.jpg,8.9
Bent Over Barbell Row,middleback,barbell,strength,https://videos.bodybuilding.com/video/mp4/28000/28581m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/20/Male/m/20_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/20/Male/m/20_2.jpg,8.7
Yates Row Reverse Grip,middleback,barbell,strength,https://videos.bodybuilding.com/video/mp4/120000/120151m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/4321/Male/m/4321_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/4321/Male/m/4321_2.jpg,8.3
Pendlay Rown,middleback,barbell,strength,https://videos.bodybuilding.com/video/mp4/118000/118931m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/3841/Male/m/3841_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/3841/Male/m/3841_2.jpg,8.2
Incline Bench Pull,middleback,barbell,strength,https://videos.bodybuilding.com/video/mp4/28000/29441m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/278/Male/m/278_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/278/Male/m/278_2.jpg,7.6
Straight Bar Bench Mid Rows,middleback,barbell,strength,https://videos.bodybuilding.com/video/mp4/104000/105182m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/1951/Male/m/1951_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/1951/Male/m/1951_2.jpg,6.5
Lying Cambered Barbell Row,middleback,barbell,strength,https://videos.bodybuilding.com/video/mp4/28000/29591m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/302/Male/m/302_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/302/Male/m/302_2.jpg,6.2
Single-Arm Landmine Row,middleback,barbell,strength,https://videos.bodybuilding.com/video/mp4/118000/118841m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/3811/Male/m/3811_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/3811/Male/m/3811_2.jpg,NA
Barbell Deadlift Bent Row Complex,middleback,barbell,strength,https://videos.bodybuilding.com/video/mp4/122000/122771m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/4861/Male/m/4861_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/4861/Male/m/4861_2.jpg,NA
Plate Row,middleback,barbell,strength,https://videos.bodybuilding.com/video/mp4/116000/117511m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/3361/Male/m/3361_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/3361/Male/m/3361_2.jpg,NA
Alternating Renegade Row,middleback,kettlebells,strength,https://videos.bodybuilding.com/video/mp4/62000/62862m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/506/Male/m/506_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/506/Male/m/506_2.jpg,8.5
One-Arm Kettlebell Row,middleback,kettlebells,strength,https://videos.bodybuilding.com/video/mp4/62000/63192m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/516/Male/m/516_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/516/Male/m/516_2.jpg,8.2
Alternating Kettlebell Row,middleback,kettlebells,strength,https://videos.bodybuilding.com/video/mp4/62000/62842m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/505/Male/m/505_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/505/Male/m/505_2.jpg,7.9
Two-Arm Kettlebell Row,middleback,kettlebells,strength,https://videos.bodybuilding.com/video/mp4/62000/63332m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/531/Male/m/531_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/531/Male/m/531_2.jpg,7.3
Seated Cable Rows,middleback,cable,strength,https://videos.bodybuilding.com/video/mp4/30000/30431m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/45/Male/m/45_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/45/Male/m/45_2.jpg,8.8
Seated One-arm Cable Pulley Rows,middleback,cable,strength,https://videos.bodybuilding.com/video/mp4/30000/30541m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/297/Male/m/297_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/297/Male/m/297_2.jpg,8.5
One-Arm Dumbbell Row,middleback,dumbbell,strength,https://videos.bodybuilding.com/video/mp4/28000/29921m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/13/Male/m/13_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/13/Male/m/13_2.jpg,9
Dumbbell Incline Row,middleback,dumbbell,strength,https://videos.bodybuilding.com/video/mp4/98000/99202m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/1311/Male/m/1311_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/1311/Male/m/1311_2.jpg,8.8
